ParkName,Year,RecreationVisitors,NonRecreationVisitors,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,TotalRecreationVisitors,TotalNonRecreationVisitors,TotalRecreationHours,TotalNonRecreationHours,TotalConcessionerLodging,TotalConcessionerCamping,TotalTentCampers,TotalRVCampers,TotalBackcountry,TotalNonRecreationOvernightStays,TotalMiscellaneousOvernightStays
World War II Memorial,2005,4410379,0,2205189,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
World War II Memorial,2006,3865430,0,1932714,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
World War II Memorial,2007,4079606,0,2039802,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
World War II Memorial,2008,4153749,0,2076875,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
World War II Memorial,2009,4118528,0,2059264,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
World War II Memorial,2010,3964351,0,1982177,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
World War II Memorial,2011,3752172,0,1876084,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
World War II Memorial,2012,4161685,0,2080843,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
World War II Memorial,2013,3934166,0,1967082,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
World War II Memorial,2014,4230793,0,2115399,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
World War II Memorial,2015,5068224,0,2534112,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
World War II Memorial,2016,4856532,0,2428268,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
World War II Memorial,2017,4876842,0,2438422,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
World War II Memorial,2018,4652865,0,2326431,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,1982,14871,399,177138,5396,117,275,0,0,698,207,117,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,1983,18760,629,225600,7752,814,22,0,0,874,180,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,1984,22183,884,247282,10056,138,0,0,0,1931,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,1985,23171,952,259370,10713,155,0,0,0,2178,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,1986,26557,1032,319862,12308,477,0,0,0,2757,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,1987,29191,1101,349892,13117,469,0,0,0,2716,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,1988,31046,1167,372552,14004,497,0,0,0,2896,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,1989,33221,1267,398578,14968,532,0,0,0,3094,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,1990,35976,1439,431750,16286,0,0,0,0,1446,0,1560,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,1991,38971,1542,467685,17477,0,0,0,0,1681,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,1992,42229,1658,506303,18667,0,0,0,0,1642,286,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,1993,45335,1779,543556,20008,0,0,0,0,5844,573,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,1994,50146,1916,589117,21477,0,0,0,0,7815,1281,1420,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,1995,54430,2066,653160,24792,0,0,0,0,14033,1192,703,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,1996,31467,2226,1447482,26712,0,0,0,0,23571,2405,832,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,1997,31833,2400,1464318,28800,0,0,0,0,26834,0,836,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,1998,27859,2589,1281514,31068,0,0,0,0,4557,95,350,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,1999,29252,13,1345592,156,0,0,0,0,6584,2,5,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2000,28331,13,1303226,156,0,0,0,0,2009,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2001,28643,13,1317578,156,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2002,40352,0,1856176,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2003,43311,0,1992324,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2004,57221,0,2632190,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2005,56224,0,2586335,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2006,50336,0,2315447,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2007,61085,0,2809861,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2008,65693,0,3021898,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2009,59966,0,2758450,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2010,73170,0,3365820,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2011,65225,0,3000338,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2012,87158,0,4009248,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2013,69984,0,3219297,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2014,74722,0,3437186,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2015,80366,0,3696810,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2016,79047,0,3636217,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2017,68292,0,3141451,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wrangell-St. Elias NP & PRES,2018,79450,0,3654688,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1934,17010,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1935,28472,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1936,48690,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1937,82188,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1938,80911,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1939,70071,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1940,54729,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1941,86025,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1942,11319,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1943,11054,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1944,8592,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1945,15439,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1946,49512,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1947,77739,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1948,72984,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1949,86327,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1950,111116,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1951,113324,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1952,153072,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1953,184328,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1954,184500,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1955,184600,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1956,305500,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1957,327900,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1958,241100,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1959,197900,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1960,237600,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1961,257100,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1962,223600,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1963,249700,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1964,296800,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1965,302700,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1966,370900,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1967,340000,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1968,310400,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1969,324900,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1970,489400,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1971,392300,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1972,423725,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1973,413600,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1974,472700,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1975,485200,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1976,505000,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1977,535000,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1978,481140,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1979,396322,2184,324134,1083,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1980,428809,2196,372861,1098,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1981,429618,2172,356726,1096,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1982,415360,2184,323554,1092,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1983,484289,2190,403175,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1984,409493,2184,372118,1092,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1985,448677,2160,388662,1080,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1986,630779,2190,526999,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1987,315957,2181,314343,1091,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1988,328617,2190,348214,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1989,472894,2190,449031,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1990,463461,2190,427116,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1991,461494,2190,418918,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1992,477643,2196,426328,1098,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1993,477362,2190,477362,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1994,475755,2190,475755,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1995,434671,2190,434671,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1996,393721,2190,393721,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1997,425132,2190,425132,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1998,419210,2190,419210,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,1999,375681,2190,375681,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2000,429472,2190,429472,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2001,438548,2190,438548,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2002,440737,2190,440737,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2003,712181,2190,712181,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2004,421341,2190,421341,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2005,458948,2190,458948,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2006,466144,2190,466144,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2007,494331,2190,494331,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2008,527721,2190,527721,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2009,476291,2190,476291,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2010,476200,2190,476200,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2011,445455,2190,445455,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2012,466816,2190,466816,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2013,447796,2190,447796,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2014,430517,2190,430517,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2015,437184,2190,437184,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2016,458776,2190,458776,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2017,414244,2190,414244,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wright Brothers NMEM,2018,360669,2190,360669,1095,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1925,500,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1926,600,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1927,450,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1928,500,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1929,550,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1930,684,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1931,650,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1932,850,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1933,1250,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1934,1080,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1935,1369,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1936,2201,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1937,2080,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1938,2754,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1939,3122,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1940,3326,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1941,4184,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1942,1228,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1943,566,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1944,362,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1945,1166,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1946,3250,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1947,4363,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1948,5702,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1949,6609,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1950,9772,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1951,10368,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Wupatki NM,1952,13100,,,,,,,,,,,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
